3.310, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -
0.467, 0.454, 0.491, 0.609,     -,     -,     -,     -,     -,     -,     -,     -
0.472, 0.479, 0.526, 0.556,     -,     -,     -,     -,     -,     -,     -,     -

1.264, 1.126, 1.281, 1.303,     -,     -,     -,     -,     -,     -,     -,     -
0.835, 0.805, 0.885, 0.656,     -,     -,     -,     -,     -,     -,     -,     -
0.640, 0.600, 0.642, 0.924,     -,     -,     -,     -,     -,     -,     -,     -
0.527, 0.479, 0.527, 0.549,     -,     -,     -,     -,     -,     -,     -,     -
0.470, 0.417, 0.456, 0.505,     -,     -,     -,     -,     -,     -,     -,     -
0.432, 0.414, 0.437, 0.370,     -,     -,     -,     -,     -,     -,     -,     -
0.411, 0.401, 0.434, 0.535,     -,     -,     -,     -,     -,     -,     -,     -
0.415, 0.421, 0.465, 0.492,     -,     -,     -,     -,     -,     -,     -,     -

1.135, 1.012, 1.155, 1.172,     -,     -,     -,     -,     -,     -,     -,     -
0.749, 0.722, 0.796, 0.588,     -,     -,     -,     -,     -,     -,     -,     -
0.574, 0.537, 0.576, 0.828,     -,     -,     -,     -,     -,     -,     -,     -
0.471, 0.428, 0.471, 0.491,     -,     -,     -,     -,     -,     -,     -,     -
0.419, 0.372, 0.408, 0.452,     -,     -,     -,     -,     -,     -,     -,     -
0.385, 0.370, 0.391, 0.335,     -,     -,     -,     -,     -,     -,     -,     -
0.366, 0.358, 0.388, 0.476,     -,     -,     -,     -,     -,     -,     -,     -
0.369, 0.375, 0.415, 0.440,     -,     -,     -,     -,     -,     -,     -,     -

1.046, 0.930, 1.067, 1.080,     -,     -,     -,     -,     -,     -,     -,     -
0.690, 0.663, 0.734, 0.541,     -,     -,     -,     -,     -,     -,     -,     -
0.528, 0.493, 0.529, 0.763,     -,     -,     -,     -,     -,     -,     -,     -
0.431, 0.392, 0.432, 0.452,     -,     -,     -,     -,     -,     -,     -,     -
0.383, 0.341, 0.374, 0.415,     -,     -,     -,     -,     -,     -,     -,     -
0.351, 0.338, 0.358, 0.309,     -,     -,     -,     -,     -,     -,     -,     -
0.335, 0.328, 0.355, 0.434,     -,     -,     -,     -,     -,     -,     -,     -
0.337, 0.343, 0.381, 0.404,     -,     -,     -,     -,     -,     -,     -,     -

0.969, 0.857, 0.983, 0.995,     -,     -,     -,     -,     -,     -,     -,     -
0.634, 0.609, 0.673, 0.495,     -,     -,     -,     -,     -,     -,     -,     -
0.485, 0.451, 0.484, 0.698,     -,     -,     -,     -,     -,     -,     -,     -
0.394, 0.358, 0.395, 0.413,     -,     -,     -,     -,     -,     -,     -,     -
0.349, 0.311, 0.340, 0.379,     -,     -,     -,     -,     -,     -,     -,     -
0.320, 0.308, 0.326, 0.286,     -,     -,     -,     -,     -,     -,     -,     -
0.304, 0.298, 0.324, 0.396,     -,     -,     -,     -,     -,     -,     -,     -
0.305, 0.311, 0.346, 0.368,     -,     -,     -,     -,     -,     -,     -,     -

0.904, 0.793, 0.912, 0.922,     -,     -,     -,     -,     -,     -,     -,     -
0.590, 0.563, 0.624, 0.458,     -,     -,     -,     -,     -,     -,     -,     -
0.450, 0.415, 0.447, 0.647,     -,     -,     -,     -,     -,     -,     -,     -
0.363, 0.330, 0.364, 0.381,     -,     -,     -,     -,     -,     -,     -,     -
0.320, 0.285, 0.314, 0.350,     -,     -,     -,     -,     -,     -,     -,     -
0.293, 0.282, 0.300, 0.267,     -,     -,     -,     -,     -,     -,     -,     -
0.278, 0.273, 0.297, 0.363,     -,     -,     -,     -,     -,     -,     -,     -
0.278, 0.285, 0.318, 0.339,     -,     -,     -,     -,     -,     -,     -,     -

0.857, 0.745, 0.861, 0.868,     -,     -,     -,     -,     -,     -,     -,     -
0.558, 0.527, 0.586, 0.430,     -,     -,     -,     -,     -,     -,     -,     -
0.423, 0.389, 0.420, 0.607,     -,     -,     -,     -,     -,     -,     -,     -
0.340, 0.308, 0.341, 0.357,     -,     -,     -,     -,     -,     -,     -,     -
0.299, 0.266, 0.294, 0.329,     -,     -,     -,     -,     -,     -,     -,     -
0.272, 0.262, 0.281, 0.251,     -,     -,     -,     -,     -,     -,     -,     -
0.258, 0.255, 0.278, 0.338,     -,     -,     -,     -,     -,     -,     -,     -
0.258, 0.265, 0.298, 0.318,     -,     -,     -,     -,     -,     -,     -,     -

0.817, 0.703, 0.815, 0.818,     -,     -,     -,     -,     -,     -,     -,     -
0.529, 0.496, 0.553, 0.405,     -,     -,     -,     -,     -,     -,     -,     -
0.400, 0.365, 0.395, 0.571,     -,     -,     -,     -,     -,     -,     -,     -
0.319, 0.289, 0.320, 0.336,     -,     -,     -,     -,     -,     -,     -,     -
0.279, 0.249, 0.276, 0.309,     -,     -,     -,     -,     -,     -,     -,     -
0.253, 0.245, 0.263, 0.239,     -,     -,     -,     -,     -,     -,     -,     -
0.240, 0.238, 0.260, 0.316,     -,     -,     -,     -,     -,     -,     -,     -
0.240, 0.247, 0.278, 0.299,     -,     -,     -,     -,     -,     -,     -,     -

0.789, 0.669, 0.777, 0.782,     -,     -,     -,     -,     -,     -,     -,     -
0.507, 0.471, 0.527, 0.385,     -,     -,     -,     -,     -,     -,     -,     -
0.382, 0.346, 0.375, 0.544,     -,     -,     -,     -,     -,     -,     -,     -
0.303, 0.274, 0.303, 0.320,     -,     -,     -,     -,     -,     -,     -,     -
0.264, 0.235, 0.261, 0.294,     -,     -,     -,     -,     -,     -,     -,     -
0.238, 0.232, 0.250, 0.228,     -,     -,     -,     -,     -,     -,     -,     -
0.226, 0.224, 0.246, 0.298,     -,     -,     -,     -,     -,     -,     -,     -
0.225, 0.233, 0.263, 0.283,     -,     -,     -,     -,     -,     -,     -,     -

0.762, 0.636, 0.740, 0.746,     -,     -,     -,     -,     -,     -,     -,     -
0.486, 0.447, 0.502, 0.366,     -,     -,     -,     -,     -,     -,     -,     -
0.365, 0.328, 0.357, 0.518,     -,     -,     -,     -,     -,     -,     -,     -
0.288, 0.259, 0.288, 0.303,     -,     -,     -,     -,     -,     -,     -,     -
0.249, 0.223, 0.248, 0.279,     -,     -,     -,     -,     -,     -,     -,     -
0.225, 0.219, 0.237, 0.219,     -,     -,     -,     -,     -,     -,     -,     -
0.212, 0.212, 0.233, 0.283,     -,     -,     -,     -,     -,     -,     -,     -
0.210, 0.220, 0.249, 0.269,     -,     -,     -,     -,     -,     -,     -,     -

0.734, 0.604, 0.704, 0.708,     -,     -,     -,     -,     -,     -,     -,     -
0.467, 0.424, 0.476, 0.347,     -,     -,     -,     -,     -,     -,     -,     -
0.348, 0.308, 0.338, 0.491,     -,     -,     -,     -,     -,     -,     -,     -
0.272, 0.243, 0.271, 0.287,     -,     -,     -,     -,     -,     -,     -,     -
0.234, 0.209, 0.234, 0.264,     -,     -,     -,     -,     -,     -,     -,     -
0.211, 0.205, 0.223, 0.209,     -,     -,     -,     -,     -,     -,     -,     -
0.199, 0.199, 0.219, 0.266,     -,     -,     -,     -,     -,     -,     -,     -
0.196, 0.205, 0.234, 0.255,     -,     -,     -,     -,     -,     -,     -,     -

0.711, 0.572, 0.668, 0.671,     -,     -,     -,     -,     -,     -,     -,     -
0.448, 0.399, 0.450, 0.327,     -,     -,     -,     -,     -,     -,     -,     -
0.331, 0.291, 0.319, 0.464,     -,     -,     -,     -,     -,     -,     -,     -
0.257, 0.229, 0.256, 0.271,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.196, 0.219, 0.249,     -,     -,     -,     -,     -,     -,     -,     -
0.197, 0.192, 0.210, 0.198,     -,     -,     -,     -,     -,     -,     -,     -
0.185, 0.186, 0.206, 0.249,     -,     -,     -,     -,     -,     -,     -,     -
0.182, 0.191, 0.219, 0.239,     -,     -,     -,     -,     -,     -,     -,     -

0.687, 0.539, 0.633, 0.635,     -,     -,     -,     -,     -,     -,     -,     -
0.430, 0.376, 0.426, 0.310,     -,     -,     -,     -,     -,     -,     -,     -
0.315, 0.273, 0.300, 0.438,     -,     -,     -,     -,     -,     -,     -,     -
0.242, 0.214, 0.240, 0.255,     -,     -,     -,     -,     -,     -,     -,     -
0.205, 0.183, 0.206, 0.234,     -,     -,     -,     -,     -,     -,     -,     -
0.183, 0.178, 0.196, 0.189,     -,     -,     -,     -,     -,     -,     -,     -
0.171, 0.173, 0.192, 0.233,     -,     -,     -,     -,     -,     -,     -,     -
0.169, 0.177, 0.205, 0.225,     -,     -,     -,     -,     -,     -,     -,     -

0.670, 0.517, 0.608, 0.608,     -,     -,     -,     -,     -,     -,     -,     -
0.416, 0.360, 0.407, 0.296,     -,     -,     -,     -,     -,     -,     -,     -
0.303, 0.258, 0.286, 0.420,     -,     -,     -,     -,     -,     -,     -,     -
0.231, 0.202, 0.229, 0.243,     -,     -,     -,     -,     -,     -,     -,     -
0.194, 0.172, 0.196, 0.225,     -,     -,     -,     -,     -,     -,     -,     -
0.173, 0.169, 0.185, 0.181,     -,     -,     -,     -,     -,     -,     -,     -
0.161, 0.163, 0.183, 0.222,     -,     -,     -,     -,     -,     -,     -,     -
0.158, 0.167, 0.193, 0.215,     -,     -,     -,     -,     -,     -,     -,     -

0.660, 0.500, 0.590, 0.591,     -,     -,     -,     -,     -,     -,     -,     -
0.407, 0.348, 0.395, 0.286,     -,     -,     -,     -,     -,     -,     -,     -
0.295, 0.249, 0.275, 0.406,     -,     -,     -,     -,     -,     -,     -,     -
0.223, 0.194, 0.220, 0.235,     -,     -,     -,     -,     -,     -,     -,     -
0.185, 0.164, 0.188, 0.216,     -,     -,     -,     -,     -,     -,     -,     -
0.164, 0.161, 0.178, 0.175,     -,     -,     -,     -,     -,     -,     -,     -
0.153, 0.155, 0.175, 0.213,     -,     -,     -,     -,     -,     -,     -,     -
0.149, 0.159, 0.186, 0.207,     -,     -,     -,     -,     -,     -,     -,     -

0.649, 0.481, 0.568, 0.569,     -,     -,     -,     -,     -,     -,     -,     -
0.397, 0.332, 0.379, 0.275,     -,     -,     -,     -,     -,     -,     -,     -
0.286, 0.237, 0.264, 0.389,     -,     -,     -,     -,     -,     -,     -,     -
0.213, 0.185, 0.210, 0.225,     -,     -,     -,     -,     -,     -,     -,     -
0.177, 0.156, 0.179, 0.207,     -,     -,     -,     -,     -,     -,     -,     -
0.155, 0.152, 0.170, 0.168,     -,     -,     -,     -,     -,     -,     -,     -
0.144, 0.148, 0.167, 0.203,     -,     -,     -,     -,     -,     -,     -,     -
0.140, 0.150, 0.176, 0.197,     -,     -,     -,     -,     -,     -,     -,     -

0.637, 0.462, 0.547, 0.547,     -,     -,     -,     -,     -,     -,     -,     -
0.387, 0.318, 0.365, 0.263,     -,     -,     -,     -,     -,     -,     -,     -
0.276, 0.226, 0.253, 0.374,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.175, 0.200, 0.216,     -,     -,     -,     -,     -,     -,     -,     -
0.168, 0.148, 0.169, 0.199,     -,     -,     -,     -,     -,     -,     -,     -
0.146, 0.144, 0.162, 0.161,     -,     -,     -,     -,     -,     -,     -,     -
0.135, 0.139, 0.158, 0.192,     -,     -,     -,     -,     -,     -,     -,     -
0.131, 0.140, 0.168, 0.187,     -,     -,     -,     -,     -,     -,     -,     -

0.627, 0.445, 0.528, 0.527,     -,     -,     -,     -,     -,     -,     -,     -
0.377, 0.305, 0.350, 0.254,     -,     -,     -,     -,     -,     -,     -,     -
0.267, 0.215, 0.242, 0.360,     -,     -,     -,     -,     -,     -,     -,     -
0.195, 0.167, 0.191, 0.206,     -,     -,     -,     -,     -,     -,     -,     -
0.159, 0.140, 0.162, 0.191,     -,     -,     -,     -,     -,     -,     -,     -
0.137, 0.135, 0.153, 0.154,     -,     -,     -,     -,     -,     -,     -,     -
0.127, 0.131, 0.150, 0.183,     -,     -,     -,     -,     -,     -,     -,     -
0.122, 0.132, 0.159, 0.178,     -,     -,     -,     -,     -,     -,     -,     -

0.616, 0.430, 0.512, 0.510,     -,     -,     -,     -,     -,     -,     -,     -
0.368, 0.294, 0.338, 0.245,     -,     -,     -,     -,     -,     -,     -,     -
0.259, 0.207, 0.233, 0.347,     -,     -,     -,     -,     -,     -,     -,     -
0.188, 0.160, 0.184, 0.199,     -,     -,     -,     -,     -,     -,     -,     -
0.152, 0.133, 0.155, 0.183,     -,     -,     -,     -,     -,     -,     -,     -
0.131, 0.130, 0.147, 0.150,     -,     -,     -,     -,     -,     -,     -,     -
0.120, 0.124, 0.143, 0.175,     -,     -,     -,     -,     -,     -,     -,     -
0.116, 0.126, 0.152, 0.172,     -,     -,     -,     -,     -,     -,     -,     -

0.600, 0.415, 0.496, 0.493,     -,     -,     -,     -,     -,     -,     -,     -
0.356, 0.284, 0.327, 0.235,     -,     -,     -,     -,     -,     -,     -,     -
0.250, 0.198, 0.223, 0.336,     -,     -,     -,     -,     -,     -,     -,     -
0.180, 0.153, 0.176, 0.191,     -,     -,     -,     -,     -,     -,     -,     -
0.145, 0.126, 0.147, 0.176,     -,     -,     -,     -,     -,     -,     -,     -
0.124, 0.123, 0.140, 0.144,     -,     -,     -,     -,     -,     -,     -,     -
0.114, 0.117, 0.136, 0.168,     -,     -,     -,     -,     -,     -,     -,     -
0.110, 0.119, 0.145, 0.165,     -,     -,     -,     -,     -,     -,     -,     -

0.584, 0.403, 0.482, 0.478,     -,     -,     -,     -,     -,     -,     -,     -
0.346, 0.276, 0.317, 0.228,     -,     -,     -,     -,     -,     -,     -,     -
0.243, 0.193, 0.217, 0.326,     -,     -,     -,     -,     -,     -,     -,     -
0.173, 0.148, 0.170, 0.185,     -,     -,     -,     -,     -,     -,     -,     -
0.140, 0.122, 0.142, 0.170,     -,     -,     -,     -,     -,     -,     -,     -
0.119, 0.118, 0.135, 0.139,     -,     -,     -,     -,     -,     -,     -,     -
0.109, 0.113, 0.131, 0.162,     -,     -,     -,     -,     -,     -,     -,     -
0.106, 0.114, 0.139, 0.159,     -,     -,     -,     -,     -,     -,     -,     -

0.567, 0.393, 0.469, 0.467,     -,     -,     -,     -,     -,     -,     -,     -
0.334, 0.267, 0.307, 0.221,     -,     -,     -,     -,     -,     -,     -,     -
0.234, 0.186, 0.210, 0.316,     -,     -,     -,     -,     -,     -,     -,     -
0.167, 0.142, 0.164, 0.178,     -,     -,     -,     -,     -,     -,     -,     -
0.134, 0.118, 0.137, 0.165,     -,     -,     -,     -,     -,     -,     -,     -
0.114, 0.113, 0.129, 0.135,     -,     -,     -,     -,     -,     -,     -,     -
0.105, 0.109, 0.126, 0.156,     -,     -,     -,     -,     -,     -,     -,     -
0.100, 0.110, 0.134, 0.152,     -,     -,     -,     -,     -,     -,     -,     -

0.547, 0.383, 0.457, 0.455,     -,     -,     -,     -,     -,     -,     -,     -
0.324, 0.259, 0.298, 0.213,     -,     -,     -,     -,     -,     -,     -,     -
0.225, 0.179, 0.203, 0.306,     -,     -,     -,     -,     -,     -,     -,     -
0.159, 0.137, 0.158, 0.172,     -,     -,     -,     -,     -,     -,     -,     -
0.128, 0.113, 0.131, 0.158,     -,     -,     -,     -,     -,     -,     -,     -
0.109, 0.108, 0.124, 0.130,     -,     -,     -,     -,     -,     -,     -,     -
0.100, 0.104, 0.121, 0.150,     -,     -,     -,     -,     -,     -,     -,     -
0.095, 0.104, 0.128, 0.146,     -,     -,     -,     -,     -,     -,     -,     -

0.532, 0.375, 0.449, 0.446,     -,     -,     -,     -,     -,     -,     -,     -
0.312, 0.253, 0.293, 0.207,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.174, 0.198, 0.299,     -,     -,     -,     -,     -,     -,     -,     -
0.154, 0.132, 0.153, 0.166,     -,     -,     -,     -,     -,     -,     -,     -
0.123, 0.108, 0.128, 0.152,     -,     -,     -,     -,     -,     -,     -,     -
0.105, 0.105, 0.120, 0.125,     -,     -,     -,     -,     -,     -,     -,     -
0.095, 0.100, 0.117, 0.144,     -,     -,     -,     -,     -,     -,     -,     -
0.091, 0.100, 0.123, 0.140,     -,     -,     -,     -,     -,     -,     -,     -

0.516, 0.369, 0.442, 0.438,     -,     -,     -,     -,     -,     -,     -,     -
0.304, 0.250, 0.289, 0.203,     -,     -,     -,     -,     -,     -,     -,     -
0.212, 0.171, 0.194, 0.294,     -,     -,     -,     -,     -,     -,     -,     -
0.149, 0.129, 0.149, 0.162,     -,     -,     -,     -,     -,     -,     -,     -
0.120, 0.106, 0.125, 0.148,     -,     -,     -,     -,     -,     -,     -,     -
0.101, 0.102, 0.117, 0.122,     -,     -,     -,     -,     -,     -,     -,     -
0.092, 0.097, 0.113, 0.141,     -,     -,     -,     -,     -,     -,     -,     -
0.088, 0.098, 0.119, 0.137,     -,     -,     -,     -,     -,     -,     -,     -

0.499, 0.364, 0.436, 0.430,     -,     -,     -,     -,     -,     -,     -,     -
0.292, 0.245, 0.283, 0.198,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.167, 0.189, 0.288,     -,     -,     -,     -,     -,     -,     -,     -
0.144, 0.126, 0.146, 0.158,     -,     -,     -,     -,     -,     -,     -,     -
0.114, 0.102, 0.120, 0.144,     -,     -,     -,     -,     -,     -,     -,     -
0.097, 0.098, 0.113, 0.117,     -,     -,     -,     -,     -,     -,     -,     -
0.088, 0.093, 0.109, 0.136,     -,     -,     -,     -,     -,     -,     -,     -
0.085, 0.094, 0.116, 0.132,     -,     -,     -,     -,     -,     -,     -,     -
