overflow, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.036, 0.038, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.037, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029, 0.028, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.041, 0.046, 0.044,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.035, 0.037, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.037, 0.037,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.039, 0.045, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.035, 0.036, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.037, 0.036,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.038, 0.043, 0.041,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.034, 0.035, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.036, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.037, 0.042, 0.040,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.034, 0.034, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.036, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.035, 0.040, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.033, 0.033, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.036, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.035, 0.040, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.032, 0.033, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.034, 0.039, 0.037,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.032, 0.033, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.034, 0.038, 0.036,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.032, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033, 0.038, 0.036,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.032, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033, 0.038, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.032, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033, 0.038, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.032, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032, 0.037, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032, 0.036, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032, 0.037, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.031, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.036, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.027, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.029, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.031, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.029, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.030, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.029, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.029, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.030, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.027, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.029, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.029, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.028, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.026, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
