overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.086,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.057,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.040,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.080,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.039,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.072,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.050,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.066,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.048,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.061,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.044,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.057,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.042,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.052,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.040,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.050,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.039,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.047,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.037,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.045,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.037,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.043,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.041,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.040,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.037,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.037,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.029,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.028,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
