refinement_id,data_reduction_id,final_pdb_path,refinement_mtz_path,rfree,rwork,resolution_cut,crystal_id,run_id,a,b,c,alpha,beta,gamma,method,mtz_path,target_id,compound_drop_id,creator_id,compound_id,name,beamline,volume
57948,10495,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_11/l9p17_11_001/l9p17_11_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_11/l9p17_11_001/l9p17_11_001_002_aligned.mtz,0.2275,0.1984,1.8999388401622914,MPro_1682_2,1,113.15640058486339,53.14092145479184,44.511156789168886,90.00000000000001,102.86123681951453,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p17_11/l9p17_11_001/DataFiles/SARSCOV2_l9p17_11_001_free.mtz,MPro,1682,Najeeb/Huijong,SPE_K73157543,PHENYL AMINOSALICYLATE,p11,260.9411108257501
57949,10497,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_13/l9p17_13_001/l9p17_13_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_13/l9p17_13_001/l9p17_13_001_003_aligned.mtz,0.2474,0.211,2.1346967151860676,MPro_1683_1,1,114.39739329632447,54.03276949043971,44.83032258466725,90.0,102.14475953850186,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p17_13/l9p17_13_001/DataFiles/SARSCOV2_l9p17_13_001_free.mtz,MPro,1683,Najeeb/Huijong,SPE_K62326629,DICHLOROPHEN,p11,270.90369956374576
61774,33970,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p17_14/l9p17_14_001/l9p17_14_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p17_14/l9p17_14_001/l9p17_14_001_001_aligned.mtz,0.2224,0.2099,2.213,MPro_1684_0,1,114.053,53.508,44.985,90.0,102.69,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p17_14/l9p17_14_001/staraniso_alldata-unique.mtz,MPro,1684,Najeeb/Huijong,SPE_K38938675,Morniflumate,p11,267.8260917855954
57951,10499,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_16/l9p17_16_001/l9p17_16_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p17_16/l9p17_16_001/l9p17_16_001_001_aligned.mtz,0.2601,0.2399,1.9293758349085204,MPro_1685_1,1,113.87670544203584,53.40753395707419,44.61026621877665,90.00000000000001,102.98396485427598,89.99999999999997,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p17_16/l9p17_16_001/DataFiles/SARSCOV2_l9p17_16_001_free.mtz,MPro,1685,Najeeb/Huijong,SPE_K38938675,Morniflumate,p11,264.37732863425464
57952,10500,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_01/l10p10_01_001/l10p10_01_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_01/l10p10_01_001/l10p10_01_001_003_aligned.mtz,0.2071,0.1879,1.5593028962748607,Mpro_1686_0,1,113.32006696527186,53.245427129906844,44.71062333186364,90.0,102.95184781780229,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_01/l10p10_01_001/DataFiles/SARSCOV2_l10p10_01_001_free.mtz,Mpro,1686,Ilona/Huijong,SPE_K14379200,cyclocreatine,p11,262.91047971363116
57953,10501,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_03/l10p10_03_001/l10p10_03_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_03/l10p10_03_001/l10p10_03_001_003_aligned.mtz,0.2206,0.1959,1.5595551372602487,Mpro_1688_0,1,112.6511024685795,53.056689497185,44.67973568930846,89.99999999999999,102.83339929970926,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_03/l10p10_03_001/DataFiles/SARSCOV2_l10p10_03_001_free.mtz,Mpro,1688,Ilona/Huijong,SPE_K50850824,ACESULFAME POTASSIUM,p11,260.3752697817318
57954,10503,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_07/l10p10_07_001/l10p10_07_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_07/l10p10_07_001/l10p10_07_001_001_aligned.mtz,0.2283,0.2056,2.0296358133422,Mpro_1692_0,1,112.69348913327549,53.049240067047705,44.68949217345763,90.00000000000001,102.7836874513046,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_07/l10p10_07_001/DataFiles/SARSCOV2_l10p10_07_001_free.mtz,Mpro,1692,Ilona/Huijong,SPE_K75043328,coenzyme-q10,p11,260.5449278236008
57955,10504,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_08/l10p10_08_001/l10p10_08_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_08/l10p10_08_001/l10p10_08_001_003_aligned.mtz,0.2133,0.1872,1.989977957460391,Mpro_1693_0,1,112.30747644503793,52.802674283218295,44.6561695099939,89.99999999999999,102.66416361078336,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_08/l10p10_08_001/DataFiles/SARSCOV2_l10p10_08_001_free.mtz,Mpro,1693,Ilona/Huijong,SPE_K33642804,SYMCLOSENE,p11,258.3746099194011
57956,10505,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_12/l10p10_12_001/l10p10_12_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_12/l10p10_12_001/l10p10_12_001_003_aligned.mtz,0.2372,0.2111,1.789178459079319,Mpro_1697_0,1,113.81217120919597,53.385319417599426,44.839315021558846,89.99999999999999,102.99011327067252,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_12/l10p10_12_001/DataFiles/SARSCOV2_l10p10_12_001_free.mtz,Mpro,1697,Ilona/Huijong,SPE_K88366685,TRIMETAZIDINE DIHYDROCHLORIDE,p11,265.4671277404568
61781,33980,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p10_13/l10p10_13_001/l10p10_13_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p10_13/l10p10_13_001/l10p10_13_001_001_aligned.mtz,0.2188,0.2008,1.859,Mpro_1698_0,1,112.979,53.19,44.668,90.0,102.838,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p10_13/l10p10_13_001/staraniso_alldata-unique.mtz,Mpro,1698,Ilona/Huijong,SPE_K03894385,Filorexant,p11,261.7157271723254
57957,10507,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_15/l10p10_15_001/l10p10_15_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p10_15/l10p10_15_001/l10p10_15_001_001_aligned.mtz,0.2371,0.2146,2.3705161507512518,Mpro_1700_0,1,112.12903571371056,52.864371192186304,44.62327778669276,90.0,102.59469003599031,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p10_15/l10p10_15_001/DataFiles/SARSCOV2_l10p10_15_001_free.mtz,Mpro,1700,Ilona/Huijong,SPE_M58473998,trimeprazine,p11,258.1454045254254
57959,10510,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_03/l10p05_03_001/l10p05_03_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_03/l10p05_03_001/l10p05_03_001_001_aligned.mtz,0.3172,0.3008,1.9885123952022936,MPro_1703_0,1,114.11988907419183,53.771138227345254,44.69963299583494,90.00000000000001,101.75427073988762,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p05_03/l10p05_03_001/DataFiles/SARSCOV2_l10p05_03_001_free.mtz,MPro,1703,Najeeb/Huijong,SPE_K02729857,phenylbenzimidazole-sulfonic-acid,p11,268.54103398585625
57960,10511,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_05/l10p05_05_001/l10p05_05_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_05/l10p05_05_001/l10p05_05_001_003_aligned.mtz,0.2092,0.1851,1.7399088909079008,MPro_1704_0,1,112.69063251066251,52.812730794320004,44.5603451640277,90.00000000000001,102.77389056386177,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p05_05/l10p05_05_001/DataFiles/SARSCOV2_l10p05_05_001_free.mtz,MPro,1704,Najeeb/Huijong,SPE_K47539947,Tetradecylthioacetic acid,p11,258.6372299072237
57961,10512,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_06/l10p05_06_001/l10p05_06_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_06/l10p05_06_001/l10p05_06_001_002_aligned.mtz,0.2266,0.1985,2.0396175937203207,MPro_1704_1,1,113.38962480055166,52.85401267269941,44.4238052214632,90.00000000000001,102.54339114125366,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p05_06/l10p05_06_001/DataFiles/SARSCOV2_l10p05_06_001_free.mtz,MPro,1704,Najeeb/Huijong,SPE_K47539947,Tetradecylthioacetic acid,p11,259.88158467323905
61788,33989,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_08/l10p05_08_001/l10p05_08_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_08/l10p05_08_001/l10p05_08_001_001_aligned.mtz,0.3062,0.2924,1.921,MPro_1705_1,1,113.799,53.956,44.76,90.0,101.132,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p05_08/l10p05_08_001/staraniso_alldata-unique.mtz,MPro,1705,Najeeb/Huijong,SPE_A17846016,Trolox,p11,269.6616352752248
57962,10514,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_09/l10p05_09_001/l10p05_09_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_09/l10p05_09_001/l10p05_09_001_001_aligned.mtz,0.2388,0.2406,2.4161622845589026,MPro_1706_0,1,113.30518365399014,53.442620180751035,44.493211179632965,90.00000000000003,102.36827996234804,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p05_09/l10p05_09_001/DataFiles/SARSCOV2_l10p05_09_001_free.mtz,MPro,1706,Najeeb/Huijong,SPE_K26420709,toyocamycin,p11,263.16790702009814
57963,10515,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_10/l10p05_10_001/l10p05_10_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l10p05_10/l10p05_10_001/l10p05_10_001_001_aligned.mtz,0.2363,0.2283,2.2679098702787552,MPro_1706_1,1,113.49769414879698,53.26065040314232,44.56418511635083,90.0,102.71324327531882,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l10p05_10/l10p05_10_001/DataFiles/SARSCOV2_l10p05_10_001_free.mtz,MPro,1706,Najeeb/Huijong,SPE_K26420709,toyocamycin,p11,262.7843465450342
61792,33994,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_13/l10p05_13_001/l10p05_13_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_13/l10p05_13_001/l10p05_13_001_001_aligned.mtz,0.277,0.2685,1.942,MPro_1708_0,1,113.597,53.89,44.821,90.0,101.793,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p05_13/l10p05_13_001/staraniso_alldata-unique.mtz,MPro,1708,Najeeb/Huijong,SPE_A55393291,TESTOSTERONE,p11,268.5910450273038
65785,19316,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l10p05_14/l10p05_14_001/l10p05_14_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l10p05_14/l10p05_14_001/l10p05_14_001_001_aligned.mtz,0.2353,0.2411,2.2,MPro_1708_1,1,112.71,53.29,44.55,90.0,102.457,90.0,xds_reindex1_noice,/asap3/petra3/gpfs/p11/2020/data/11009999/processed/reindex1_noice/l10p05_14/l10p05_14_001/full/l10p05_14_001_F.mtz,MPro,1708,Najeeb/Huijong,SPE_A55393291,TESTOSTERONE,p11,261.2820176793265
61794,33996,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_15/l10p05_15_001/l10p05_15_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p05_15/l10p05_15_001/l10p05_15_001_001_aligned.mtz,0.269,0.2598,2.069,MPro_1709_0,1,114.545,54.026,44.916,90.0,101.785,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p05_15/l10p05_15_001/staraniso_alldata-unique.mtz,MPro,1709,Najeeb/Huijong,SPE_K82800842,Inositol nicotinate,p11,272.09942329443027
61796,33999,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_01/l9p22_01_001/l9p22_01_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_01/l9p22_01_001/l9p22_01_001_001_aligned.mtz,0.2147,0.2053,1.897,MPro_1726_0,1,113.396,53.179,44.581,90.0,102.832,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_01/l9p22_01_001/staraniso_alldata-unique.mtz,MPro,1726,Hina/Robin,SPE_K06234293,LY364947,p11,262.12211685557304
61797,34000,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_02/l9p22_02_001/l9p22_02_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_02/l9p22_02_001/l9p22_02_001_001_aligned.mtz,0.254,0.1727,3.063,MPro_1726_1,1,111.306,52.249,44.068,90.0,102.62,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_02/l9p22_02_001/staraniso_alldata-unique.mtz,MPro,1726,Hina/Robin,SPE_K06234293,LY364947,p11,250.0914030014573
61799,34002,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_04/l9p22_04_001/l9p22_04_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_04/l9p22_04_001/l9p22_04_001_001_aligned.mtz,0.251,0.2328,1.957,MPro_1727_1,1,113.888,53.509,44.539,90.0,102.881,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_04/l9p22_04_001/staraniso_alldata-unique.mtz,MPro,1727,Hina/Robin,SPE_K07220430,CINNARAZINE,p11,264.5918443855596
61800,34003,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_05/l9p22_05_001/l9p22_05_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_05/l9p22_05_001/l9p22_05_001_001_aligned.mtz,0.2242,0.2123,1.834,MPro_1728_0,1,113.457,52.932,44.582,90.0,102.854,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_05/l9p22_05_001/staraniso_alldata-unique.mtz,MPro,1728,Hina/Robin,SPE_K76775527,NIMESULIDE,p11,261.0279954736369
61801,34005,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_07/l9p22_07_001/l9p22_07_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_07/l9p22_07_001/l9p22_07_001_001_aligned.mtz,0.2282,0.2147,1.951,MPro_1730_0,1,113.362,52.94,44.628,90.0,102.885,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_07/l9p22_07_001/staraniso_alldata-unique.mtz,MPro,1730,Hina/Robin,SPE_K33852358,"3-(4-chlorophenyl)-1-propyl-3,7-dihydro-1H-purine-2,6-dione",p11,261.08571873143757
61802,34006,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_08/l9p22_08_001/l9p22_08_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_08/l9p22_08_001/l9p22_08_001_001_aligned.mtz,0.2208,0.2089,1.961,MPro_1730_1,1,113.828,52.952,44.518,90.0,102.697,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_08/l9p22_08_001/staraniso_alldata-unique.mtz,MPro,1730,Hina/Robin,SPE_K33852358,"3-(4-chlorophenyl)-1-propyl-3,7-dihydro-1H-purine-2,6-dione",p11,261.76699946715854
57977,10530,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p22_10/l9p22_10_001/l9p22_10_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p22_10/l9p22_10_001/l9p22_10_001_003_aligned.mtz,0.2602,0.2021,2.5462200633600496,MPro_1731_1,1,114.29992528792619,53.90640264298732,44.84128323840195,89.99999999999997,102.24302561717158,90.00000000000001,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p22_10/l9p22_10_001/DataFiles/SARSCOV2_l9p22_10_001_free.mtz,MPro,1731,Hina/Robin,SPE_A80280426,"2-(2,8-diisopropyl-3-thioxo-2,3-dihydro-4H-1,4-benzoxazin-4-yl)acetic acid",p11,270.0057961780346
61805,34009,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_11/l9p22_11_001/l9p22_11_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_11/l9p22_11_001/l9p22_11_001_001_aligned.mtz,0.2558,0.2295,1.965,MPro_1732_0,1,113.546,53.393,44.515,90.0,102.856,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_11/l9p22_11_001/staraniso_alldata-unique.mtz,MPro,1732,Hina/Robin,SPE_K63165456,norcyclobenzaprine,p11,263.1097985322308
61806,34010,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_12/l9p22_12_001/l9p22_12_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p22_12/l9p22_12_001/l9p22_12_001_002_aligned.mtz,0.2486,0.2134,1.892,MPro_1732_1,1,113.262,53.064,44.432,90.0,102.716,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p22_12/l9p22_12_001/staraniso_alldata-unique.mtz,MPro,1732,Hina/Robin,SPE_K63165456,norcyclobenzaprine,p11,260.49259157044855
57980,10533,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p22_14/l9p22_14_001/l9p22_14_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p22_14/l9p22_14_001/l9p22_14_001_003_aligned.mtz,0.2312,0.1949,2.039106320309963,MPro_1733_1,1,113.61096403507591,53.061099296697996,44.63397663558384,90.00000000000001,102.88266963346634,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p22_14/l9p22_14_001/DataFiles/SARSCOV2_l9p22_14_001_free.mtz,MPro,1733,Hina/Robin,SPE_K26514105,GSK-37647,p11,262.29521406311073
61810,34014,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_02/l9p23_02_001/l9p23_02_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_02/l9p23_02_001/l9p23_02_001_001_aligned.mtz,0.2381,0.1846,2.85,MPro_1736_0,1,112.605,53.377,44.695,90.0,102.144,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p23_02/l9p23_02_001/staraniso_alldata-unique.mtz,MPro,1736,Ilona/Robin,SPE_K71059170,cefixime,p11,262.62842656125684
61811,34015,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_03/l9p23_03_001/l9p23_03_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_03/l9p23_03_001/l9p23_03_001_001_aligned.mtz,0.236,0.2219,2.537,MPro_1737_0,1,111.854,53.291,44.829,90.0,102.098,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p23_03/l9p23_03_001/staraniso_alldata-unique.mtz,MPro,1737,Ilona/Robin,SPE_K01039503,sofalcone,p11,261.2824727519712
57984,10539,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p23_05/l9p23_05_001/l9p23_05_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l9p23_05/l9p23_05_001/l9p23_05_001_002_aligned.mtz,0.2428,0.212,2.0199647525839404,MPro_1739_0,1,113.52497387976722,53.44783715927748,44.62135620786175,90.00000000000001,102.86302766345284,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l9p23_05/l9p23_05_001/DataFiles/SARSCOV2_l9p23_05_001_free.mtz,MPro,1739,Ilona/Robin,SPE_K17219082,droxicam,p11,263.9530186837214
57985,10540,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p21_11/l2p21_11_001/l2p21_11_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p21_11/l2p21_11_001/l2p21_11_001_003_aligned.mtz,0.2364,0.1887,2.0501006615155735,MPro_173_0,1,113.37925358949968,53.15923914661389,44.65122479417569,90.00000000000001,102.92242049297504,90.00000000000001,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l2p21_11/l2p21_11_001/DataFiles/SARSCOV2_l2p21_11_001_free.mtz,MPro,173,Hina/Robin,SPE_K78633253,EXO-1,p11,262.30405231611593
61816,34023,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_16/l9p23_16_001/l9p23_16_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l9p23_16/l9p23_16_001/l9p23_16_001_001_aligned.mtz,0.2322,0.2086,2.331,MPro_1749_0,1,111.682,52.877,44.723,90.0,102.576,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l9p23_16/l9p23_16_001/staraniso_alldata-unique.mtz,MPro,1749,Ilona/Robin,SPE_K36515744,ITX3,p11,257.7711557024149
61819,34028,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p01_04/l10p01_04_001/l10p01_04_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p01_04/l10p01_04_001/l10p01_04_001_001_aligned.mtz,0.2595,0.2429,2.162,MPro_1751_1,1,114.499,53.809,44.76,90.0,102.354,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p01_04/l10p01_04_001/staraniso_alldata-unique.mtz,MPro,1751,Najeeb/Robin,SPE_K81326768,ZOMEPIRAC SODIUM,p11,269.38416778257914
65809,19279,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l10p01_06/l10p01_06_001/l10p01_06_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l10p01_06/l10p01_06_001/l10p01_06_001_001_aligned.mtz,0.2387,0.2256,2.18,MPro_1752_1,1,113.31,53.11,44.88,90.0,102.498,90.0,xds_reindex1_noice,/asap3/petra3/gpfs/p11/2020/data/11009999/processed/reindex1_noice/l10p01_06/l10p01_06_001/full/l10p01_06_001_F.mtz,MPro,1752,Najeeb/Robin,SPE_K07609981,dexloxiglumide,p11,263.68307999419216
61824,34033,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p01_09/l10p01_09_001/l10p01_09_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l10p01_09/l10p01_09_001/l10p01_09_001_001_aligned.mtz,0.2754,0.23,2.473,MPro_1754_0,1,113.276,53.904,44.884,90.0,101.875,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l10p01_09/l10p01_09_001/staraniso_alldata-unique.mtz,MPro,1754,Najeeb/Robin,SPE_A87130939,Nordihydroguaiaretic acid,p11,268.1977685285764
